Temp(degC),Salinity(PSU),pH,DO(mg/l),rainfall(mm),At_temp(degC)
26.7,33.5,8.36,5.072,0,27.2
26.7,33.5,8.36,5.078,0,27.3
26.7,33.5,8.36,5.078,0,27.4
26.7,33.7,8.36,5.111,0,27.5
26.7,33.7,8.36,5.078,0,27.5
26.7,33.7,8.36,5.078,0,27.6
26.7,33.7,8.36,5.078,0,27.7
26.7,33.7,8.36,5.078,0,27.7
26.7,33.7,8.36,5.078,0,27.8
26.7,33.7,8.36,5.078,0,27.8
26.7,33.7,8.36,4.994,0,27.9
26.7,33.5,8.36,4.873,0,27.9
26.7,33.5,8.36,4.871,0,27.9
26.7,33.5,8.36,4.868,0,27.9
26.7,33.5,8.36,4.822,0,28
26.7,33.5,8.36,4.87,0,28
26.7,33.5,8.36,4.87,0,28
26.7,33.5,8.36,4.87,0,28
26.7,33.5,8.36,4.87,0,28
26.7,33.5,8.36,4.87,0,28
26.7,33.5,8.36,4.8,0,28
26.7,33.5,8.36,4.729,0,27.9
26.7,33.5,8.36,4.707,0,27.9
26.7,33.5,8.36,4.61,0,27.9
26.7,33.5,8.36,4.555,0,27.8
26.7,33.5,8.36,4.553,0,27.8
26.7,33.5,8.36,4.553,0,27.7
26.7,33.5,8.36,4.553,0,27.7
26.7,33.5,8.36,4.553,0,27.6
26.7,33.5,8.36,4.292,0,27.6
26.7,33.5,8.36,4.256,0,27.5
26.7,33.5,8.36,4.239,0,27.4
26.7,33.5,8.36,4.021,0,27.4
26.7,33.5,8.36,4.001,0,27.3
26.7,33.5,8.36,4,0,27.2
26.7,33.5,8.36,3.949,0,27.1
26.7,33.5,8.36,3.891,0,27
26.7,33.5,8.36,3.721,0,26.9
26.7,33.5,8.36,3.683,0,26.8
26.7,33.5,8.36,3.481,0,26.7
26.7,33.5,8.36,3.435,0,26.6
26.7,33.5,8.36,3.37,0,26.5
26.7,33.5,8.36,3.303,0,26.4
26.7,33.5,8.36,3.137,0,26.3
26.7,33.4,8.36,3.118,0,26.2
26.7,33.4,8.36,3.117,0,26.1
26.7,33.4,8.36,3.117,0,26
26.7,33.4,8.36,3.117,0,25.9
26.7,33.4,8.36,2.959,0,25.7
26.7,33.4,8.36,2.942,0,25.6
26.7,33.4,8.36,2.941,0,25.5
26.7,33.4,8.36,2.941,0,25.4
26.7,33.4,8.36,2.815,0,25.3
26.7,33.4,8.3,2.745,0,25.2
26.7,33.4,8.29,2.67,0,25.1
26.7,33.4,8.29,2.586,0,25
26.7,33.4,8.29,2.585,0,24.9
26.7,33.4,8.29,2.585,0,24.7
26.7,33.4,8.29,2.585,0,24.6
26.7,33.4,8.29,2.585,0,24.5
26.7,33.4,8.29,2.562,0,24.4
26.7,33.4,8.29,2.585,0,24.3
26.7,33.4,8.29,2.585,0,24.2
26.7,33.4,8.29,2.585,0,24.1
26.7,33.5,8.29,2.585,0,24
26.7,34.5,8.29,2.585,0,24
26.7,34.6,8.29,2.585,0,23.9
26.7,34.6,8.29,2.585,0,23.8
26.7,34.6,8.29,2.585,0,23.7
26.7,34.6,8.29,2.585,0,23.6
26.7,34.6,8.29,2.585,0,23.5
26.7,34.6,8.29,2.585,0,23.5
26.7,34.6,8.29,2.585,0,23.4
26.7,34.6,8.29,2.585,0,23.3
26.7,34.6,8.29,2.576,0,23.2
26.7,34.7,8.29,2.47,0,23.2
26.7,34.7,8.29,2.461,0,23.1
26.7,34.7,8.29,2.459,0,23
26.7,34.7,8.29,2.459,0,23
26.7,34.7,8.29,2.459,0,22.9
26.7,34.7,8.29,2.459,0,22.9
26.7,34.7,8.29,2.459,0,22.8
26.7,34.7,8.29,2.459,0,22.8
26.7,34.7,8.29,2.568,0,22.7
26.7,34.7,8.29,2.674,0,22.7
26.7,34.7,8.29,2.677,0,22.6
26.7,34.7,8.29,2.677,0,22.6
26.7,34.7,8.29,2.685,0,22.6
26.7,34.7,8.29,2.677,0,22.5
26.7,34.7,8.29,2.677,0,22.5
26.7,34.7,8.29,2.677,0,22.4
26.7,34.7,8.29,2.677,0,22.4
26.7,34.7,8.29,2.677,0,22.4
26.7,34.7,8.29,2.52,0,22.4
26.7,34.7,8.29,2.47,0,22.3
26.7,34.7,8.29,2.468,0,22.3
26.7,34.7,8.29,2.468,0,22.3
26.7,34.7,8.29,2.468,0,22.3
26.7,34.7,8.29,2.468,0,22.3
26.7,34.7,8.29,2.437,0,22.2
26.7,34.7,8.29,2.436,0,22.2
26.7,34.7,8.29,2.251,0,22.2
26.7,34.7,8.29,2.226,0,22.2
26.7,34.7,8.29,2.225,0,22.2
26.7,34.7,8.29,2.143,0,22.2
26.7,34.7,8.29,1.743,0,22.1
26.7,34.7,8.29,1.649,0,22.1
26.7,34.7,8.29,1.651,0,22.1
26.7,34.7,8.29,1.651,0,22.1
26.7,34.7,8.29,1.651,0,22.1
26.7,34.7,8.29,1.651,0,22.1
26.7,34.7,8.29,1.651,0,22.1
26.7,34.7,8.29,1.651,0,22
26.7,34.7,8.29,1.612,0,22
26.7,34.7,8.29,1.609,0,21.9
26.7,34.7,8.29,1.609,0,21.9
26.7,34.7,8.29,1.609,0,21.9
26.7,34.7,8.29,1.609,0,21.9
26.7,34.7,8.29,1.609,0,21.8
26.7,34.7,8.28,1.609,0,21.8
26.7,34.7,8.27,1.609,0,21.8
26.7,34.7,8.27,1.609,0,21.8
26.7,34.7,8.27,1.609,0,21.7
26.7,34.7,8.27,1.59,0,21.7
26.7,34.7,8.27,1.525,0,21.7
26.7,34.7,8.27,1.523,0,21.7
26.7,34.7,8.27,1.523,0,21.6
26.7,34.7,8.27,1.523,0,21.6
26.7,34.7,8.27,1.523,0,21.6
26.7,34.7,8.27,1.523,0,21.6
26.7,34.7,8.27,1.522,0,21.6
26.7,34.7,8.27,1.431,0,21.5
26.7,34.7,8.27,1.431,0,21.5
26.7,34.7,8.27,1.431,0,21.5
26.7,34.7,8.27,1.431,0,21.5
26.7,34.7,8.27,1.431,0,21.4
26.7,34.7,8.27,1.431,0,21.4
26.7,34.7,8.27,1.431,0,21.4
26.7,34.7,8.27,1.431,0,21.4
26.7,34.7,8.27,1.431,0,21.3
26.7,34.7,8.27,1.431,0,21.3
26.7,34.7,8.27,1.431,0,21.3
26.7,34.7,8.27,1.243,0,21.3
26.7,34.7,8.27,1.162,0,21.2
26.7,34.7,8.27,1.141,0,21.2
26.7,34.7,8.27,1.14,0,21.2
26.7,34.8,8.27,1.14,0,21.2
26.7,34.8,8.27,1.14,0,21.1
26.7,34.8,8.27,1.125,0,21.1
26.7,34.8,8.27,1.11,0,21.1
26.7,34.8,8.27,1.11,0,21.1
26.7,34.8,8.27,1.104,0,21.1
26.7,34.8,8.27,1.103,0,21
26.7,34.8,8.27,1.103,0,21
26.7,34.8,8.27,1.103,0,21
26.7,34.8,8.27,1.103,0,21
26.7,34.8,8.27,1.103,0,20.9
26.7,34.8,8.25,1.103,0,20.9
26.7,34.8,8.25,1.103,0,20.9
26.7,34.8,8.25,1.103,0,20.9
26.7,34.8,8.25,1.103,0,20.8
26.7,34.8,8.25,1.103,0,20.8
26.7,34.8,8.25,1.103,0,20.8
26.7,34.8,8.25,1.103,0,20.8
26.7,34.8,8.25,1.103,0,20.7
26.7,34.8,8.25,1.094,0,20.7
26.7,34.8,8.25,0.987,0,20.7
26.7,34.8,8.25,0.896,0,20.7
26.7,34.8,8.25,0.84,0,20.6
26.7,34.8,8.25,0.681,0,20.6
26.7,34.8,8.25,0.603,0,20.6
26.7,34.8,8.25,0.571,0,20.6
26.7,34.8,8.25,0.467,0,20.6
26.7,34.8,8.25,0.436,0,20.5
26.7,34.8,8.25,0.406,0,20.5
26.7,34.8,8.25,0.381,0,20.5
26.7,34.8,8.25,0.373,0,20.5
26.7,34.8,8.25,0.373,0,20.4
26.7,34.8,8.25,0.373,0,20.4
26.7,34.8,8.25,0.373,0,20.4
26.7,34.8,8.24,0.373,0,20.4
26.7,34.8,8.24,0.339,0,20.3
26.7,34.8,8.24,0.336,0,20.3
26.7,34.8,8.24,0.336,0,20.3
26.7,34.8,8.24,0.336,0,20.3
26.7,34.8,8.24,0.336,0,20.2
26.7,34.8,8.24,0.336,0,20.2
26.7,34.8,8.24,0.336,0,20.2
26.7,34.8,8.24,0.336,0,20.2
26.7,34.8,8.24,0.336,0,20.1
26.7,34.8,8.24,0.336,0,20.1
26.7,34.8,8.24,0.336,0,20.1
26.7,34.8,8.24,0.336,0,20.1
26.7,34.8,8.24,0.336,0,20.1
26.7,34.8,8.18,0.336,0,20
26.7,34.8,8.17,0.336,0,20
26.7,34.8,8.17,0.336,0,20
26.7,34.8,8.17,0.336,0,20
26.7,34.8,8.17,0.336,0,20
26.7,34.8,8.17,0.336,0,20
26.7,34.8,8.17,0.437,0,20
26.7,34.8,8.17,0.63,0,20
26.7,34.8,8.17,0.636,0,20
26.7,34.8,8.17,0.702,0,20
26.8,34.8,8.17,0.94,0,20
26.8,34.8,8.17,0.999,0,20
26.8,34.8,8.17,1,0,20
26.8,34.8,8.17,1,0,20
26.8,34.8,8.16,1,0,20
26.8,34.8,8.16,1,0,20
26.8,34.8,8.16,1,0,20
26.8,34.8,8.16,1,0,20
26.9,34.8,8.16,1,0,20
26.9,34.8,8.16,1,0,20
26.9,34.8,8.16,1,0,20
26.9,34.8,8.16,1,0,20
26.9,34.8,8.16,1,0,20
27,34.8,8.16,1,0,20
27,34.8,8.16,1,0,20
27,34.8,8.16,1,0,20
27,34.8,8.16,1,0,20
27,34.8,8.16,1,0,20
27.1,34.8,8.16,0.889,0,20
27.1,34.8,8.16,0.874,0,20.1
27.1,34.8,8.16,0.874,0,20.1
27.1,34.8,8.16,0.874,0,20.1
27.1,34.7,8.16,0.874,0,20.1
27.1,34.6,8.16,0.874,0,20.1
27.1,34.6,8.16,0.874,0,20.1
27.2,34.6,8.16,0.874,0,20.1
27.2,34.6,8.16,0.874,0,20.1
27.2,34.5,8.16,0.874,0,20.1
27.4,34.5,8.16,0.874,0,20.1
27.4,34.5,8.16,0.874,0,20.2
27.4,34.5,8.16,0.874,0,20.2
27.6,34.5,8.16,0.874,0,20.2
27.6,34.5,8.16,0.874,0,20.2
27.7,34.5,8.16,0.903,0,20.2
27.7,34.4,8.16,1.009,0,20.3
27.9,34.4,8.16,1.11,0,20.3
27.9,34.4,8.16,1.155,0,20.3
27.9,34.4,8.16,1.276,0,20.3
27.9,34.3,8.16,1.768,0,20.4
27.9,34.2,8.16,2.088,0,20.4
27.9,34.1,8.16,2.542,0,20.4
27.9,34.1,8.16,2.567,0,20.5
28,34.1,8.16,2.568,0,20.5
28,34.1,8.16,2.568,0,20.6
28,34,8.16,2.568,0,20.6
28,33.9,8.16,2.789,0,20.7
28,33.9,8.16,2.983,0,20.7
28,33.9,8.16,3.238,0,20.8
28,33.9,8.16,3.246,0,20.9
28,33.8,8.16,3.246,0,20.9
28,33.8,8.16,3.246,0,21
28,33.8,8.16,3.252,0,21.1
28,33.8,8.16,3.967,0,21.2
28,33.8,8.16,4.573,0,21.2
28,33.8,8.16,4.644,0,21.3
28,33.8,8.16,4.646,0,21.4
28,33.8,8.16,4.646,0,21.5
28,33.8,8.16,4.646,0,21.6
28,33.8,8.16,4.646,0,21.7
28,33.8,8.16,4.949,0,21.8
28,33.8,8.16,6.11,0,22
28,33.8,8.16,6.166,0,22.1
28,33.8,8.18,6.168,0,22.2
28,33.8,8.18,6.168,0,22.4
28,33.8,8.18,6.168,0,22.5
28,33.8,8.18,6.168,0,22.6
28,33.8,8.2,6.168,0,22.8
28,33.8,8.22,6.168,0,22.9
28,33.8,8.25,6.168,0,23.1
28,33.8,8.25,6.168,0,23.2
28,33.8,8.26,6.168,0,23.4
28,33.8,8.26,6.282,0,23.6
28,33.8,8.26,6.38,0,23.7
28,33.8,8.26,6.393,0,23.9
28,33.8,8.27,6.401,0,24.1
28,33.8,8.35,6.456,0,24.3
28,33.8,8.36,6.625,0,24.5
28,33.8,8.36,7.084,0,24.6
28,33.8,8.39,7.097,0,24.8
28,33.8,8.41,7.097,0,25
28,33.8,8.41,7.097,0,25.2
28,33.8,8.43,7.097,0,25.4
28,33.8,8.43,7.097,0,25.6
28,33.8,8.43,7.097,0,25.7
28,33.8,8.43,7.097,0,25.9
28,33.6,8.43,7.001,0,26.1
28,33.6,8.45,6.601,0,26.3
28,33.6,8.46,5.79,0,26.4
28,33.6,8.46,5.39,0,26.6
28,33.6,8.46,5.174,0,26.8
28,33.6,8.47,4.869,0,26.9
28,33.6,8.52,4.731,0,27.1
28,33.6,8.53,4.526,0,27.2
28,33.6,8.53,4.372,0,27.4
28,33.6,8.53,4.371,0,27.5
28,33.6,8.53,4.371,0,27.6
28,33.6,8.53,4.371,0,27.7
28,33.6,8.53,4.334,0,27.8
28,33.6,8.53,4.334,0,27.9
28,33.6,8.53,4.334,0,28
28,33.6,8.53,4.334,0,28.1
27.9,33.6,8.53,4.334,0,28.2
27.9,33.6,8.53,4.334,0,28.2
27.8,33.6,8.53,4.334,0,28.3
27.8,33.6,8.53,4.334,0,28.3
27.8,33.6,8.53,4.334,0,28.3
27.7,33.6,8.53,4.334,0,28.3
27.7,33.6,8.53,4.334,0,28.3
27.7,33.6,8.53,4.334,0,28.3
27.7,33.6,8.53,4.334,0,28.3
27.7,33.6,8.53,4.334,0,28.3
27.7,34,8.53,4.326,0,28.3
27.7,34.1,8.53,4.334,0,28.2
27.7,34.1,8.51,4.334,0,28.2
27.7,34.1,8.51,4.334,0,28.1
27.7,34.1,8.51,4.334,0,28
27.7,34.1,8.51,4.334,0,28
27.7,34.1,8.51,4.334,0,27.9
27.6,34.1,8.51,4.334,0,27.7
27.6,34.1,8.51,4.537,0,27.6
27.6,34.1,8.51,4.923,0,27.5
27.6,34.1,8.5,4.976,0,27.4
27.6,34.1,8.5,4.977,0,27.2
27.6,34.1,8.5,4.977,0,27.1
27.6,34.1,8.5,4.977,0,26.9
27.6,34.1,8.5,4.977,0,26.8
27.6,34.1,8.5,4.977,0,26.6
27.6,34.1,8.5,4.977,0,26.5
27.6,34.1,8.5,4.977,0,26.3
27.5,34.3,8.44,4.8,0,26.1
27.5,34.3,8.44,4.784,0,25.9
27.5,34.3,8.44,4.784,0,25.8
27.5,34.3,8.44,4.688,0,25.6
27.5,34.3,8.44,4.688,0,25.4
27.5,34.3,8.44,4.688,0,25.2
27.5,34.3,8.44,4.688,0,25
27.5,34.3,8.44,4.688,0,24.8
27.5,34.3,8.44,4.624,0,24.7
27.5,34.3,8.44,4.688,0,24.5
27.5,34.3,8.44,4.688,0,24.3
27.5,34.3,8.44,4.688,0,24.1
27.5,34.3,8.44,4.688,0,23.9
27.5,34.3,8.44,4.688,0,23.8
27.5,34.3,8.44,4.688,0,23.6
27.5,34.3,8.44,4.688,0,23.4
27.5,34.3,8.44,4.688,0,23.3
27.5,34.3,8.44,4.688,0,23.1
27.5,34.3,8.43,4.629,0,23
27.5,34.3,8.43,4.309,0,22.8
27.5,34.3,8.43,3.841,0,22.7
27.5,34.3,8.43,3.725,0,22.5
27.5,34.3,8.43,3.724,0,22.4
27.5,34.3,8.43,3.724,0,22.2
27.5,34.3,8.43,3.724,0,22.1
27.5,34.3,8.43,3.724,0,22
27.5,34.3,8.43,3.724,0,21.9
27.5,34.3,8.43,3.724,0,21.8
27.5,34.3,8.43,3.724,0,21.6
27.5,34.3,8.43,3.724,0,21.5
27.5,34.3,8.43,3.785,0,21.4
27.5,34.3,8.43,3.786,0,21.3
27.5,34.3,8.43,3.786,0,21.3
27.5,34.3,8.43,3.786,0,21.2
27.5,34.3,8.4,3.786,0,21.1
27.5,34.3,8.36,3.786,0,21
27.5,34.3,8.34,3.783,0,20.9
27.5,34.3,8.32,3.692,0,20.9
27.5,34.3,8.32,3.686,0,20.8
27.5,34.3,8.32,3.622,0,20.7
27.4,34.3,8.32,3.384,0,20.7
27.4,34.3,8.32,3.046,0,20.6
27.4,34.3,8.32,3,0,20.6
27.4,34.3,8.32,2.804,0,20.5
27.4,34.3,8.32,2.799,0,20.5
27.4,34.3,8.32,2.799,0,20.4
27.4,34.3,8.32,2.799,0,20.4
27.4,34.3,8.32,2.799,0,20.4
27.4,34.3,8.32,2.799,0,20.3
27.4,34.3,8.32,2.622,0,20.3
27.4,34.3,8.32,2.582,0,20.3
27.4,34.3,8.32,2.583,0,20.3
27.4,34.3,8.32,2.583,0,20.2
27.3,34.3,8.32,2.583,0,20.2
27.3,34.3,8.32,2.583,0,20.2
27.3,34.3,8.31,2.583,0,20.2
27.3,34.3,8.28,2.583,0,20.2
27.3,34.3,8.28,2.583,0,20.1
27.3,34.3,8.28,2.583,0,20.1
27.3,34.3,8.28,2.583,0,20.1
27.3,34.3,8.28,2.583,0,20.1
27.3,34.3,8.28,2.583,0,20.1
27.3,34.3,8.28,2.583,0,20.1
27.3,34.3,8.28,2.583,0,20.1
27.3,34.3,8.28,2.583,0,20.1
27.3,34.4,8.28,3.141,0,20.1
27.3,34.4,8.28,3.828,0,20.1
27.3,34.4,8.28,3.829,0,20.1
27.3,34.4,8.28,3.829,0,20.1
27.3,34.4,8.26,3.829,0,20.1
27.3,34.4,8.23,3.829,0,20.1
27.3,34.4,8.23,3.829,0,20.1
27.3,34.4,8.23,3.831,0,20.1
27.3,34.4,8.23,3.796,0,20.1
27.3,34.4,8.23,3.796,0,20.1
27.3,34.4,8.23,3.796,0,20.1
27.3,34.4,8.23,3.796,0,20.1
27.3,34.4,8.23,3.796,0,20.1
27.3,34.4,8.23,3.796,0,20.2
27.3,34.4,8.23,3.8,0,20.2
27.3,34.4,8.23,3.796,0,20.2
27.3,34.4,8.23,3.796,0,20.2
27.3,34.4,8.23,3.796,0,20.2
27.3,34.4,8.23,3.796,0,20.2
27.3,34.4,8.23,3.796,0,20.2
27.3,34.4,8.23,3.796,0,20.2
27.3,34.4,8.23,3.64,0,20.3
27.3,34.4,8.23,3.634,0,20.3
27.3,34.4,8.23,3.634,0,20.3
27.3,34.4,8.23,3.634,0,20.3
27.3,34.4,8.23,3.634,0,20.3
27.3,34.4,8.23,3.634,0,20.3
27.3,34.4,8.23,3.634,0,20.3
27.3,34.4,8.23,3.634,0,20.3
27.3,34.4,8.23,3.418,0,20.3
27.3,34.4,8.23,3.257,0,20.4
27.3,34.4,8.23,3.233,0,20.4
27.3,34.4,8.23,2.967,0,20.4
27.3,34.4,8.23,2.914,0,20.4
27.3,34.4,8.23,2.912,0,20.4
27.3,34.4,8.23,2.878,0,20.4
27.3,34.4,8.23,2.876,0,20.4
27.3,34.4,8.23,2.876,0,20.4
27.3,34.4,8.23,2.876,0,20.5
27.3,34.4,8.23,2.876,0,20.5
27.3,34.4,8.23,2.867,0,20.5
27.3,34.4,8.23,2.731,0,20.5
27.3,34.4,8.23,2.58,0,20.5
27.3,34.4,8.23,2.397,0,20.5
27.3,34.4,8.23,2.203,0,20.5
27.3,34.4,8.23,2.201,0,20.5
27.3,34.4,8.23,2.203,0,20.5
27.3,34.4,8.23,2.203,0,20.6
27.3,34.4,8.23,2.203,0,20.6
27.3,34.4,8.23,2.203,0,20.6
27.3,34.4,8.23,2.203,0,20.6
27.3,34.4,8.23,2.46,0,20.6
27.3,34.4,8.23,2.451,0,20.6
27.3,34.4,8.23,2.451,0,20.6
27.3,34.4,8.23,2.451,0,20.6
27.3,34.4,8.23,2.451,0,20.7
27.3,34.4,8.23,2.451,0,20.7
27.3,34.4,8.23,2.451,0,20.7
27.3,34.4,8.23,2.577,0,20.7
27.3,34.4,8.23,2.554,0,20.7
27.3,34.4,8.23,2.553,0,20.7
27.3,34.4,8.23,2.553,0,20.7
27.3,34.4,8.23,2.553,0,20.7
27.3,34.4,8.23,2.553,0,20.8
27.3,34.4,8.23,2.515,0,20.8
27.3,34.4,8.23,2.296,0,20.8
27.3,34.4,8.23,2.17,0,20.8
27.3,34.4,8.23,2.167,0,20.8
27.3,34.4,8.23,2.169,0,20.8
27.3,34.4,8.23,2.169,0,20.8
27.3,34.4,8.23,2.169,0,20.8
27.3,34.4,8.23,2.169,0,20.8
27.3,34.4,8.23,2.169,0,20.9
27.3,34.4,8.23,2.169,0,20.9
27.3,34.4,8.23,2.169,0,20.9
27.3,34.4,8.23,2.109,0,20.9
27.3,34.4,8.23,2.107,0,20.9
27.3,34.4,8.23,2.107,0,20.9
27.3,34.4,8.23,2.107,0,20.9
27.3,34.2,8.23,2.079,0,20.9
27.3,34.2,8.23,1.592,0,21
27.3,34.2,8.23,1.578,0,21
27.3,34.2,8.23,1.579,0,21
27.3,34.2,8.23,1.579,0,21
27.3,34.2,8.23,1.579,0,21.1
27.3,34.2,8.23,1.579,0,21.1
27.3,34.2,8.23,1.579,0,21.1
27.3,34.2,8.23,1.64,0,21.1
27.3,34.2,8.23,2.014,0,21.1
27.3,34.2,8.23,2.329,0,21.1
27.3,34.2,8.23,2.667,0,21.2
27.3,34.2,8.23,2.796,0,21.2
27.3,34.2,8.23,2.798,0,21.2
27.3,34.2,8.23,2.798,0,21.2
27.3,34.2,8.23,2.798,0,21.2
27.3,34.2,8.23,2.798,0,21.2
27.3,34.2,8.23,2.798,0,21.3
27.3,34.2,8.23,2.798,0,21.3
27.3,34.2,8.23,2.798,0,21.3
27.3,34.2,8.23,2.798,0,21.3
27.3,34.2,8.23,2.655,0,21.4
27.3,34.2,8.23,2.648,0,21.4
27.4,34.2,8.23,2.528,0,21.4
27.4,34.2,8.23,2.233,0,21.5
27.4,34.2,8.23,1.976,0,21.5
27.6,34.2,8.23,1.984,0,21.5
27.6,34.2,8.23,1.984,0,21.6
27.6,34.2,8.23,1.984,0,21.6
27.6,34.2,8.23,1.984,0,21.7
27.7,34.2,8.23,1.984,0,21.7
27.8,34.2,8.23,2.183,0,21.8
27.8,34.2,8.23,2.582,0,21.8
27.9,34.2,8.23,3.091,0,21.9
27.9,34.2,8.23,3.753,0,21.9
28,34.2,8.23,4.374,0,22
28,34.2,8.23,4.87,0,22.1
28,34.1,8.23,5.13,0,22.1
28,34.1,8.23,5.141,0,22.2
28.1,34.1,8.23,5.141,0,22.3
28.2,34,8.23,5.141,0,22.4
28.2,34,8.23,5.258,0,22.4
28.2,33.8,8.23,5.827,0,22.5
28.2,33.8,8.23,5.864,0,22.6
28.2,33.8,8.23,5.863,0,22.7
28.2,33.8,8.23,5.862,0,22.8
28.2,33.6,8.23,5.862,0,22.9
28.2,33.5,8.23,5.862,0,23
28.2,33.5,8.23,5.862,0,23.1
28.2,33.5,8.23,5.845,0,23.2
28.2,33.5,8.23,5.772,0,23.3
28.2,33.5,8.23,5.772,0,23.4
28.4,33.5,8.23,5.772,0,23.6
28.4,33.5,8.23,5.772,0,23.7
28.4,33.5,8.23,5.772,0,23.8
28.4,33.5,8.23,5.754,0,23.9
28.4,33.5,8.23,5.737,0,24
28.4,33.5,8.23,5.736,0,24.2
28.4,33.5,8.23,5.736,0,24.3
28.4,33.5,8.29,5.736,0,24.4
28.4,33.5,8.29,5.736,0,24.6
28.4,33.5,8.37,5.652,0,24.7
28.4,33.5,8.37,5.638,0,24.9
28.4,33.5,8.37,5.736,0,25
28.4,33.5,8.37,5.736,0,25.1
28.4,33.5,8.37,5.736,0,25.3
28.4,33.5,8.37,5.736,0,25.4
28.4,33.5,8.37,5.763,0,25.6
28.4,33.5,8.37,5.835,0,25.7
28.4,33.5,8.37,5.843,0,25.8
28.4,33.5,8.37,5.843,0,26
28.5,33.5,8.37,7.454,0,26.1
28.5,33.5,8.37,8.383,0,26.2
28.5,33.5,8.37,8.416,0,26.4
28.5,33.5,8.37,8.503,0,26.5
28.5,33.5,8.37,8.454,0,26.6
28.5,33.5,8.37,8.452,0,26.8
28.5,33.5,8.37,8.452,0,26.9
28.5,33.5,8.37,8.452,0,27
28.5,33.5,8.37,8.567,0,27.1
28.5,33.5,8.37,8.288,0,27.2
28.5,33.5,8.37,8.023,0,27.3
28.5,33.5,8.37,7.766,0,27.4
28.5,33.5,8.37,7.728,0,27.5
28.5,33.5,8.37,7.736,0,27.6
28.5,33.5,8.44,7.736,0,27.7
28.5,33.5,8.45,7.736,0,27.8
28.5,33.5,8.45,7.736,0,27.8
28.5,33.5,8.45,7.736,0,27.9
28.4,33.5,8.49,7.736,0,28
28.3,33.5,8.49,7.736,0,28
28.3,33.5,8.49,7.762,0,28.1
28.3,33.5,8.49,7.736,0,28.1
28.3,33.5,8.49,7.658,0,28.1
28.3,33.5,8.49,8.187,0,28.1
28.3,33.5,8.49,8.498,0,28.1
28.3,33.5,8.49,8.498,0,28.1
28.3,33.5,8.49,8.498,0,28.1
28.3,33.5,8.49,8.498,0,28.1
28.3,33.5,8.49,8.498,0,28.1
28.2,33.5,8.49,8.498,0,28.1
28.2,33.5,8.49,8.498,0,28.1
28.2,33.5,8.49,8.077,0,28.1
28.2,33.5,8.49,7.777,0,28
28.2,33.5,8.49,7.493,0,28
28.2,33.5,8.49,7.186,0,27.9
28.2,33.5,8.49,7.052,0,27.9
28.2,33.5,8.49,7.001,0,27.8
28.2,33.5,8.49,6.994,0,27.7
28.2,33.5,8.49,6.994,0,27.6
28.2,33.5,8.49,6.994,0,27.5
28.1,33.5,8.49,6.994,0,27.4
28.1,33.5,8.49,6.994,0,27.3
28.1,33.5,8.49,6.899,0,27.2
28.1,33.5,8.49,6.687,0,27.1
28.1,33.5,8.49,6.498,0,27
28.1,33.5,8.49,6.212,0,26.9
28.1,33.5,8.49,6.026,0,26.8
28.1,33.5,8.49,5.697,0,26.6
28.1,33.5,8.49,5.596,0,26.5
28.1,33.5,8.49,5.355,0,26.4
28,33.6,8.49,5.217,0,26.3
28,33.7,8.49,5.079,0,26.1
28,33.7,8.49,4.802,0,26
28,33.7,8.49,4.763,0,25.8
28,33.7,8.49,4.574,0,25.7
28,33.7,8.49,4.277,0,25.6
28,33.7,8.49,4.287,0,25.4
28,33.7,8.49,4.287,0,25.3
28,33.7,8.49,4.287,0,25.1
28,33.7,8.49,4.287,0,25
28,33.7,8.49,4.287,0,24.9
28,33.7,8.49,4.291,0,24.7
28,33.7,8.49,4.292,0,24.6
28,33.7,8.49,4.292,0,24.4
27.9,33.7,8.49,4.292,0,24.3
27.9,33.7,8.49,4.292,0,24.2
27.8,34,8.49,4.292,0,24.1
27.8,34,8.49,4.292,0,23.9
27.8,34,8.49,4.292,0,23.8
27.8,34,8.47,4.292,0,23.7
27.8,34,8.47,4.292,0,23.6
27.8,34,8.46,4.292,0,23.4
27.8,34,8.46,4.292,0,23.3
27.7,34.2,8.46,4.292,0,23.2
27.7,34.2,8.46,4.292,0,23.1
27.7,34.2,8.46,4.169,0,23
27.7,34.2,8.46,3.699,0,22.9
27.7,34.2,8.46,3.684,0,22.8
27.7,34.2,8.46,3.684,0,22.7
27.7,34.2,8.46,3.552,0,22.6
27.7,34.2,8.46,3.555,0,22.5
27.7,34.2,8.46,3.555,0,22.4
27.7,34.2,8.46,3.555,0,22.4
27.7,34.2,8.46,3.555,0,22.3
27.7,34.2,8.46,3.555,0,22.2
27.7,34.2,8.46,3.555,0,22.1
27.7,34.2,8.46,3.555,0,22.1
27.7,34.2,8.46,3.555,0,22
27.7,34.2,8.46,3.555,0,21.9
27.7,34.2,8.46,3.555,0,21.9
27.7,34.2,8.46,3.555,0,21.8
27.7,34.2,8.41,3.555,0,21.8
27.7,34.2,8.4,3.555,0,21.7
27.7,34.2,8.4,3.537,0,21.7
27.7,34.2,8.4,3.555,0,21.6
27.7,34.2,8.4,3.555,0,21.6
27.7,34.2,8.4,3.555,0,21.5
27.7,34.2,8.4,3.555,0,21.5
27.7,34.2,8.4,3.555,0,21.5
27.7,34.2,8.4,3.555,0,21.4
27.7,34.2,8.4,3.555,0,21.4
27.7,34.2,8.4,3.555,0,21.4
27.7,34.2,8.4,3.555,0,21.3
