Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
25.553,34.41953906,8.412925,4.752214742,0,21.99830485
25.549,34.41951953,8.4211125,4.752210487,0,21.98765243
25.543,34.41950977,8.42945625,4.7503,0,21.98782621
25.54,34.41950488,8.425284375,4.7621,0,21.98791311
25.535,34.41950244,8.423198437,4.7649,0,21.98795655
25.536,34.38525122,8.422155469,4.751253116,0,21.98797828
25.5365,34.32562561,8.421633984,4.7395,0,21.98798914
25.53675,34.24681281,8.421373242,4.71255,0,21.98799457
25.536875,34.1524064,8.421242871,4.670625,0,21.98799728
25.5369375,34.0402032,8.421177686,4.6071125,0,21.98799864
25.53696875,33.9066016,8.421145093,4.51500625,0,21.98799932
25.53698437,33.7498008,8.421128796,4.390003125,0,21.98799966
25.53699219,33.5694004,8.413214398,4.226451562,0,21.99299983
25.53,33.3802002,8.393457199,4.045725781,0,22.00049992
25.537,33.2041001,8.3827786,3.876712891,0,22.00974996
25.543,33.10105005,8.3774393,3.741406445,0,22.01987498
25.549,33.04952503,8.37476965,3.673753223,0,22.03043749
25.552,33.02376251,8.373434825,3.639926611,0,22.04021874
25.5575,33.01088126,8.372767412,3.623013306,0,22.04810937
25.56425,33.00444063,8.372433706,3.614556653,0,22.05305469
25.572125,33.00122031,8.372266853,3.610328326,0,22.05552734
25.5800625,32.99961016,8.372183427,3.608214163,0,22.058
25.58853125,32.99880508,8.3696,3.6027,0,22.061
25.59676562,32.998,8.37085,3.6044,0,22.0625
25.60538281,32.995,8.3662,3.5787,0,22.06675
25.61369141,32.985,8.358,3.5337,0,22.072875
25.6218457,32.996,8.3482,3.4853,0,22.0794375
25.62892285,32.9915,8.33455,3.42235,0,22.08721875
25.63546143,32.99125,8.315675,3.337975,0,22.09660937
25.64223071,32.991125,8.2944875,3.2449875,0,22.10730469
25.65061536,32.9910625,8.27409375,3.15559375,0,22.11865234
25.66130768,32.99103125,8.256596875,3.082096875,0,22.13032617
25.67515384,32.99101563,8.245098437,3.069648437,0,22.14166309
25.69207692,32.981,8.237849219,3.075872656,0,22.15383154
25.71153846,32.987,8.234224609,3.078984766,0,22.16791577
25.73426923,32.992,8.232412305,3.08054082,0,22.18345789
25.76113461,32.991,8.2266,3.081318848,0,22.20122894
25.78906731,32.984,8.2292,3.081707861,0,22.22011447
25.81603365,32.9785,8.2306,3.081902368,0,22.23955724
25.84001683,32.96775,8.2295,3.081999622,0,22.25977862
25.85950841,32.945375,8.2236,3.082048248,0,22.28088931
25.87475421,32.9131875,8.2172,3.082072562,0,22.30244465
25.8873771,32.87209375,8.2128,3.105736281,0,22.32472233
25.89418855,32.89264062,8.2073,3.16361814,0,22.34786116
25.89759428,32.90291406,8.2008,3.25035907,0,22.37193058
25.901,32.90805078,8.1952,3.352329535,0,22.39696529
25.904,32.91061914,8.1911,3.453864768,0,22.42448265
25.9075,32.91190332,8.1894,3.550082384,0,22.45474132
25.91675,32.91254541,8.1915,3.634491192,0,22.48887066
25.929875,32.91286646,8.1951,3.625545596,0,22.52643533
25.9449375,32.91302698,8.1989,3.621072798,0,22.56721767
25.96296875,32.91310724,8.21255,3.618836399,0,22.61160883
25.98498437,32.94455362,8.212675,3.617718199,0,22.65980442
26.00999219,33.03777681,8.2164375,3.6171591,0,22.71190221
26.03549609,33.1558884,8.22196875,3.61687955,0,22.7664511
26.06124805,33.2814442,8.227934375,3.616739775,0,22.82322555
26.08562402,33.3997221,8.233117187,3.616669887,0,22.88211278
26.10981201,33.51386105,8.234058594,3.616634944,0,22.94305639
26.13640601,33.63443053,8.233587891,3.616617472,0,23.00702819
26.164203,33.75521526,8.233352539,3.548558736,0,23.0740141
26.1936015,33.87110763,8.233234863,3.428929368,0,23.14350705
26.22330075,33.98105382,8.233176025,3.284414684,0,23.21525352
26.25215038,34.01952691,8.233146606,3.160757342,0,23.28812676
26.27957519,34.02126345,8.233131897,3.119228671,0,23.36206338
26.30578759,34.02039518,8.233124542,3.124214335,0,23.43653169
26.3293938,34.01996104,8.233120865,3.126707168,0,23.51126585
26.3506969,34.01974398,8.233122704,3.127953584,0,23.58613292
26.36884845,34.01963544,8.233123623,3.128576792,0,23.66006646
26.38292422,34.01958117,8.233124083,3.128888396,0,23.73353323
26.39496211,34.01955404,8.233124312,3.129044198,0,23.80826662
26.40748106,34.01954047,8.233124427,3.129122099,0,23.88713331
26.42124053,34.01953369,8.233124485,3.129161049,0,23.97206665
26.43762026,34.0195303,8.233124514,3.129180525,0,24.06453333
26.45581013,34.00626515,8.233124528,3.129190262,0,24.16426666
26.47440507,33.97963257,8.233124535,3.172745131,0,24.26963333
26.49470253,33.95231629,8.234112268,3.242072566,0,24.38281667
26.51685127,33.93365814,8.248706134,3.328636283,0,24.50440833
26.53992563,33.91882907,8.256903067,3.423968141,0,24.63070417
26.56196282,33.90391454,8.257401533,3.515684071,0,24.75735208
26.58198141,33.90045727,8.257650767,3.602192035,0,24.88317604
26.5989907,33.9021859,8.257775383,3.646996018,0,25.00408802
26.61399535,33.90305022,8.257837692,3.651148009,0,25.12204401
26.62799768,33.90348238,8.257868846,3.649072013,0,25.23902201
26.64049884,33.90369846,8.257884423,3.648034015,0,25.353511
26.65124942,33.9038065,8.257892211,3.647515017,0,25.4637555
26.66062471,33.90386052,8.257896106,3.647255517,0,25.57187775
26.66881235,33.90388753,8.2651,3.647125767,0,25.68043888
26.67640618,33.90390103,8.2579,3.647060893,0,25.79071944
26.67470309,33.90390778,8.2607,3.647028455,0,25.90485972
26.67385154,33.90845389,8.2664,3.647012236,0,26.02042986
26.67342577,33.91972695,8.26835,3.647004127,0,26.13521493
26.67321289,33.93336347,8.273675,3.632152064,0,26.24960746
26.67310644,33.94618174,8.2746375,3.605376032,0,26.36380373
26.67305322,33.95959087,8.27415625,3.571688016,0,26.47740187
26.67302661,33.97429543,8.273915625,3.541444008,0,26.59020093
26.67301331,33.99114772,8.273795313,3.556566012,0,26.70210047
26.67300665,34.01107386,8.273855469,3.564127014,0,26.81155023
26.67300333,34.03153693,8.273885547,3.567907515,0,26.91927512
26.66450166,34.05026846,8.273900586,3.569797765,0,27.02663756
26.64975083,34.06713423,8.273908105,3.570742891,0,27.13281878
26.62987542,34.08156712,8.273911865,3.571215453,0,27.23840939
26.60793771,34.09378356,8.273913745,3.571451735,0,27.34070469
26.58646885,34.09339178,8.268,3.571569875,0,27.43685235
26.56673443,34.09319589,8.2649,3.571628946,0,27.52542617
26.55086721,34.09309794,8.2689,3.588964473,0,27.60471309
26.53993361,34.09304897,8.2758,3.660182236,0,27.67435654
26.5344668,34.09302449,8.2795,3.775191118,0,27.73517827
26.5317334,34.09301224,8.2872,3.930795559,0,27.78508914
26.524,34.09300612,8.2993,4.12719778,0,27.82254457
26.529,34.09300306,8.31385,4.33989889,0,27.85077228
26.528,34.106,8.329025,4.464749445,0,27.87388614
26.524,34.093,8.3435625,4.527174722,0,27.89244307
26.5175,34.086,8.35573125,4.558387361,0,27.88672154
26.50625,34.0745,8.366615625,4.573993681,0,27.88386077
26.492625,34.05975,8.377857813,4.58179684,0,27.88243038
26.4758125,34.041875,8.388728906,4.58569842,0,27.88171519
26.45440625,34.0219375,8.389714453,4.58764921,0,27.8813576
26.43170313,34.00946875,8.38922168,4.588624605,0,27.8811788
26.41385156,34.01123438,8.388975293,4.589112303,0,27.8810894
26.40492578,34.01211719,8.3888521,4.589356151,0,27.8810447
26.40046289,34.01255859,8.388790503,4.604178076,0,27.88102235
26.39823145,34.0127793,8.388759705,4.636789038,0,27.88101117
26.39711572,34.01288965,8.388775104,4.670244519,0,27.86550559
26.39655786,34.01294482,8.388782803,4.674222259,0,27.83975279
26.39627893,34.01297241,8.388786653,4.672233389,0,27.8073764
26.389,34.01298621,8.388788578,4.671238954,0,27.7681882
26.395,34.0129931,8.3822,4.670741736,0,27.7215941
26.396,34.013,8.377,4.670493128,0,27.66729705
26.3895,34.026,8.3773,4.670368823,0,27.60564852
26.385,34.0325,8.381,4.670306671,0,27.53632426
26.3785,34.04475,8.38878954,4.670275595,0,27.45966213
26.36925,34.059875,8.39249477,4.670260057,0,27.37433107
26.356125,34.0699375,8.390642155,4.670267826,0,27.28066553
26.3405625,34.07096875,8.389715848,4.67027171,0,27.18083277
26.32578125,34.07148437,8.389252694,4.670273653,0,27.07941638
26.31239062,34.07174219,8.389021117,4.670274624,0,26.97770819
26.30219531,34.07187109,8.388905329,4.670275109,0,26.8778541
26.29459766,34.07193555,8.388847435,4.670275352,0,26.77942705
26.28679883,34.07196777,8.388818488,4.670275474,0,26.68171352
26.28039941,34.07198389,8.388804014,4.670275534,0,26.58635676
26.27519971,34.07199194,8.388796777,4.670275565,0,26.49417838
26.27109985,34.08,8.386198389,4.683487782,0,26.40258919
26.26704993,34.072,8.377049194,4.741793891,0,26.3077946
26.26302496,34.0765,8.365624597,4.818596946,0,26.2073973
26.25801248,34.084,8.355362299,4.892548473,0,26.09919865
26.25250624,34.098,8.345631149,4.968474236,0,25.98459932
26.24775312,34.1195,8.350496724,5.058837118,0,25.86679966
26.24,34.15125,8.352929511,5.057718559,0,25.74439983
26.237,34.195125,8.354145905,5.05715928,0,25.61619992
26.235,34.2445625,8.354754102,5.05687964,0,25.48559996
26.232,34.29128125,8.3550582,5.05673982,0,25.35529998
26.228,34.31514062,8.355210249,5.05666991,0,25.22714999
26.225,34.32707031,8.355286274,5.056634955,0,25.10407499
26.221,34.33253516,8.355324286,5.056617477,0,24.9850375
26.217,34.33376758,8.355343292,5.056608739,0,24.86751875
26.211,34.33388379,8.356721646,5.056604369,0,24.75325937
26.205,34.33382568,8.356032469,5.056602185,0,24.64312969
26.199,34.33385474,8.355687881,4.946401092,0,24.53606484
26.193,34.348,8.355515587,4.799900546,0,24.43103242
26.187,34.339,8.35542944,4.648500273,0,24.32701621
26.182,34.341,8.355386366,4.521000137,0,24.22250811
26.177,34.343,8.355364829,4.414800068,0,24.11975405
26.171,34.338,8.355354061,4.315050034,0,24.01987703
26.165,34.335,8.355348677,4.236275017,0,23.92293851
26.16,34.334,8.355345985,4.189387509,0,23.82946926
26.153,34.333,8.344572992,4.160293754,0,23.73873463
26.1495,34.334,8.322086496,4.134396877,0,23.65036731
26.14325,34.335,8.297593248,4.103698439,0,23.56468366
26.135125,34.333,8.279596624,4.055199219,0,23.48234183
26.1255625,34.335,8.266848312,4.00214961,0,23.40217091
26.11428125,34.342,8.257524156,3.964324805,0,23.32458546
26.10214063,34.348,8.252862078,3.938262402,0,23.24879273
26.08857031,34.3455,8.250531039,3.923931201,0,23.17539636
26.07428516,34.34425,8.2482,3.916465601,0,23.10469818
26.06014258,34.343625,8.2476,3.9051328,0,23.03784909
26.04657129,34.3433125,8.2442,3.8908664,0,22.97492455
26.03428564,34.34315625,8.2336,3.8737832,0,22.91696227
26.02664282,34.34307813,8.2185,3.8501916,0,22.86398114
26.03046423,34.34311719,8.2033,3.8177958,0,22.81499057
26.03237494,34.34313672,8.1865,3.7728479,0,22.76999528
26.03333029,34.34314648,8.17955,3.74167395,0,22.73049764
26.03380797,34.343,8.183025,3.750136975,0,22.69374882
26.03404681,34.331,8.1847625,3.754368488,0,22.65837441
26.03416623,34.324,8.18563125,3.756484244,0,22.62318721
26.03422593,34.326,8.186065625,3.757542122,0,22.5870936
26.03425579,34.331,8.186282812,3.758071061,0,22.5500468
26.03427072,34.337,8.186391406,3.757806591,0,22.5130234
26.03713536,34.34557324,8.186395703,3.757674357,0,22.4745117
26.05206768,34.35578662,8.186393555,3.757608239,0,22.43375585
26.06203384,34.36389331,8.18639248,3.757575181,0,22.39337793
26.06251692,34.36644666,8.186391943,3.757558651,0,22.35568896
26.06275846,34.36772333,8.186391675,3.757550387,0,22.32134448
26.06287923,34.36836166,8.186391541,3.757546254,0,22.29267224
26.06293961,34.36868083,8.186391473,3.757544188,0,22.26883612
26.06296981,34.36884042,8.18639144,3.757543155,0,22.24791806
26.0629849,34.36892021,8.186391423,3.745521577,0,22.23045903
26.06299245,34.3689601,8.186391431,3.713310789,0,22.21722952
26.06299623,34.379,8.186391436,3.671155394,0,22.20661476
26.06299811,34.372,8.186391438,3.629327697,0,22.19530738
26.063,34.369,8.186391439,3.593863849,0,22.18165369
26.064,34.371,8.186391439,3.575631924,0,22.16382684
26.068,34.375,8.18639144,3.566515962,0,22.14291342
26.069,34.378,8.18639144,3.561957981,0,22.11995671
26.072,34.382,8.18639144,3.559678991,0,22.09397836
26.079,34.389,8.1815,3.553,0,22.06398918
26.0885,34.396,8.18739572,3.5574,0,22.04399459
26.09775,34.401,8.19169786,3.5523,0,22.03899729
26.102875,34.405,8.19749893,3.5421,0,22.03699865
26.1003125,34.405,8.203149465,3.51615,0,22.03599932
26.09903125,34.405,8.209474732,3.478025,0,22.03549966
26.09839063,34.405,8.217687366,3.4335625,0,22.03524983
26.09807031,34.405,8.227693683,3.38493125,0,22.03512492
26.09791016,34.403,8.239146842,3.409246875,0,22.03506246
26.09783008,34.401,8.240423421,3.421404687,0,22.03503123
26.09779004,34.396,8.239785131,3.427483594,0,22.03501561
26.09777002,34.39,8.239465986,3.430523047,0,22.034
26.09776001,34.383,8.239306414,3.432042773,0,22.035
26.09688,34.374,8.239226628,3.432802637,0,22.032
26.08844,34.368,8.239186735,3.433182568,0,22.0315
26.07372,34.3575,8.239206681,3.433372534,0,22.02775
26.05236,34.34325,8.239216654,3.433467517,0,22.029625
26.02868,34.331125,8.239221641,3.437133759,0,22.0305625
26.01184,34.3275625,8.2417,3.489816879,0,22.03103125
26.00342,34.32578125,8.2354,3.56580844,0,22.03126562
25.99921,34.32489062,8.2341,3.64705422,0,22.03138281
25.997105,34.32444531,8.2345,3.73372711,0,22.03144141
25.9960525,34.32422266,8.2343,3.832263555,0,22.03141211
25.99552625,34.32411133,8.2371,3.937681777,0,22.03139746
25.99526313,34.32405566,8.2435,4.047290889,0,22.03139014
25.989,34.31,8.2507,4.158195444,0,22.03138647
25.995,34.319,8.2578,4.264847722,0,22.03138464
25.992,34.324,8.2645,4.366523861,0,22.03138373
25.9865,34.324,8.2695,4.462361931,0,22.03138327
25.97725,34.323,8.27265,4.548030965,0,22.03138304
25.965125,34.324,8.279075,4.619465483,0,22.03138293
25.9480625,34.321,8.2878875,4.673182741,0,22.02769146
25.92453125,34.316,8.29879375,4.705041371,0,22.02034573
25.90776562,34.315,8.310596875,4.724170685,0,22.01367287
25.90438281,34.32402783,8.321598438,4.743285343,0,22.01183643
25.90319141,34.33101392,8.331449219,4.765592671,0,22.01091822
25.9030957,34.34900696,8.336824609,4.796896336,0,22.01045911
25.90314355,34.35350348,8.339512305,4.833948168,0,22.01022955
25.90316748,34.35125522,8.340856152,4.869874084,0,22.01011478
25.90315552,34.35013109,8.341528076,4.908737042,0,22.01005739
25.90314954,34.34956902,8.3485,4.953568521,0,22.01002869
25.90314655,34.34928799,8.3438,5.00113426,0,22.01001435
25.90314505,34.34914747,8.3422,5.04886713,0,22.007
25.901,34.34907722,8.3432,5.094733565,0,22.01
25.902,34.34904209,8.3486,5.135616783,0,22.01
25.903,34.34902452,8.3557,5.175558391,0,22.009
25.906,34.34901574,8.35915,5.189929196,0,22.009
25.906,34.27450787,8.364325,5.182743793,0,22.008
25.903,34.13325394,8.3617375,5.179151092,0,22.006
25.899,33.95662697,8.36044375,5.177354742,0,22.005
25.896,33.77481348,8.359796875,5.176456567,0,22.004
25.893,33.60040674,8.359473438,5.176007479,0,22.005
25.893,33.45120337,8.359311719,5.175782935,0,22.008
25.891,33.32110169,8.359230859,5.175670663,0,22.012
25.886,33.19655084,8.359271289,5.175614527,0,22.016
25.8885,33.08827542,8.359291504,5.175586459,0,22.0105
25.88975,33.00313771,8.359301611,5.11959323,0,22.00975
25.890375,32.93206886,8.359306665,5.022396615,0,22.008875
25.8906875,32.86753443,8.359309192,4.918898307,0,22.0084375
25.89084375,32.80426721,8.359310455,4.863849154,0,22.00821875
25.89092187,32.75963361,8.359311087,4.836324577,0,22.00810938
25.89096094,32.7728168,8.359311403,4.822562288,0,22.00805469
25.89098047,32.7794084,8.359311561,4.815681144,0,22.00802734
25.89099023,32.7827042,8.36540578,4.812240572,0,22.00701367
25.89549512,32.7843521,8.37835289,4.810520286,0,21.99950684
25.90674756,32.78517605,8.385426445,4.809660143,0,21.98925342
25.91987378,32.78558803,8.385763223,4.8088,0,21.97762671
25.93193689,32.78579401,8.385781611,4.80505,0,21.96681335
25.94146844,32.78589701,8.385790806,4.773525,0,21.95790668
25.94873422,32.7859485,8.385786208,4.7188125,0,21.95545334
25.95136711,32.78597425,8.385788507,4.65455625,0,21.95668001
25.95005067,32.82598713,8.385789656,4.571028125,0,21.95729334
25.94939244,32.89049356,8.385790231,4.461864063,0,21.95760001
25.94906333,32.96624678,8.385790518,4.363682031,0,21.95775334
25.94889878,32.99362339,8.3925,4.318641016,0,21.95783001
25.9488165,32.9828117,8.3861,4.296120508,0,21.95786834
25.94877536,32.97740585,8.3858,4.284860254,0,21.95788751
25.94875479,32.97470292,8.3866,4.279230127,0,21.95789709
25.94874451,32.97335146,8.3853,4.276415063,0,21.95790189
25.954,32.97267573,8.386,4.275007532,0,21.96345094
25.947,32.97233787,8.3889,4.274303766,0,21.97622547
25.94,32.97216893,8.3922,4.273951883,0,21.99361274
25.935,32.97208447,8.396,4.2655,0,22.01280637
25.931,32.97204223,8.3993,4.26955,0,22.03290318
25.928,32.97202112,8.4009,4.2477,0,22.05345159
25.927,32.94201056,8.4036,4.2064,0,22.0742258
25.928,32.88600528,8.4091,4.1525,0,22.0956129
25.931,32.89700264,8.4001,4.07595,0,22.11780645
25.937,32.90250132,8.3997,3.970075,0,22.13940322
25.944,32.90525066,8.3995,3.8520375,0,22.16070161
25.949,32.90662533,8.3994,3.76716875,0,22.18185081
25.954,32.90731266,8.39935,3.724734375,0,22.2019254
25.956,32.90765633,8.399325,3.703517188,0,22.2214627
25.959,32.90782817,8.3993125,3.692908594,0,22.23973135
25.963,32.90791408,8.39495625,3.687604297,0,22.25586568
25.967,32.90795704,8.380578125,3.684952148,0,22.26943284
25.97,32.90797852,8.357239062,3.683626074,0,22.27971642
25.973,33.00048926,8.329669531,3.682963037,0,22.29035821
25.975,33.06874463,8.302984766,3.6783,0,22.3051791
25.976,33.10287232,8.281442383,3.6803,0,22.32658955
25.976,33.11993616,8.271771191,3.66025,0,22.35679478
25.974,33.12846808,8.270635596,3.624125,0,22.39539739
25.971,33.13273404,8.271203394,3.5814625,0,22.44119869
25.9715,33.13486702,8.271487292,3.52428125,0,22.49659935
25.9725,33.13593351,8.271629242,3.447690625,0,22.56329967
25.9735,33.13646675,8.271700217,3.398295313,0,22.63664984
25.9745,33.13673338,8.271735704,3.404147656,0,22.71232492
25.9755,33.13686669,8.271753448,3.407073828,0,22.78766246
25.976,33.15093334,8.27176232,3.408536914,0,22.85983123
25.985,33.17696667,8.271766755,3.409268457,0,22.93041561
26.0025,33.19598334,8.271768973,3.409634229,0,23.00270781
26.02875,33.186475,8.274734487,3.409817114,0,23.0753539
26.064375,33.18172084,8.280667243,3.409908557,0,23.14667695
26.1046875,33.17934376,8.288533622,3.409954279,0,23.21933848
26.14484375,33.17815521,8.296916811,3.409977139,0,23.29566924
26.18242187,33.17756094,8.305858405,3.40998857,0,23.37733462
26.21371094,33.17726381,8.315679203,3.436544285,0,23.46666731
26.24035547,33.17711524,8.325389601,3.481572142,0,23.56183365
26.26567773,33.17704096,8.334144801,3.546736071,0,23.65991683
26.28683887,33.17700381,8.3347724,3.626918036,0,23.76195841
26.30241943,33.15850191,8.334458601,3.720509018,0,23.86847921
26.31520972,33.10675095,8.334301701,3.821304509,0,23.9792396
26.32910486,33.03287548,8.334223251,3.920152254,0,24.0941198
26.34555243,32.94643774,8.334184026,4.015326127,0,24.2120599
26.36777621,32.85471887,8.334164413,4.104263064,0,24.33302995
26.39338811,32.75435943,8.334154607,4.184781532,0,24.45701498
26.41919405,32.74667972,8.334149704,4.256190766,0,24.58550749
26.44659703,32.75051958,8.334147252,4.263145383,0,24.71825374
26.47579851,32.75243951,8.334146026,4.259668074,0,24.85562687
26.50539926,32.75339947,8.330023013,4.25792942,0,24.99581344
26.53369963,32.75387945,8.323911507,4.257060093,0,25.13690672
26.55934981,32.75411944,8.317305753,4.256625429,0,25.27795336
26.58067491,32.75423944,8.311402877,4.256408098,0,25.41747668
26.59833745,32.75429944,8.310151438,4.256299432,0,25.55573834
26.61416873,32.75432944,8.310777157,4.256245099,0,25.69286917
26.62758436,32.75434444,8.311090017,4.256217932,0,25.82793458
26.63779218,32.94517222,8.311246447,4.256204349,0,25.95946729
26.64539609,33.23708611,8.311324662,4.226602175,0,26.08873365
26.64819805,33.54204305,8.311363769,4.176201087,0,26.21736682
26.64809902,33.78652153,8.311383323,4.114250544,0,26.34618341
